uid,type,SBU（部门）,PRD号码,产品名称,PRD号码,巴斯夫产品名称,产品别名,默认商店,线上购买链接,品牌,产品描述,产品分类,化学成分,外观,行业,特性和优点,应用行业,注册国家,"固含量
（%）",稀释剂[浓度],含水量,官能度，计算值,"分子量 
(Mw)","粘度, 25?C
(mPa.s)","粘度, 23?C
(Pa.s)",%NCO,K值,氯质量分数(%),酸值 （mg KOH/g）,"密度, 25?C (g/cm3)",玻璃化温度(?C),胺值 （mg KOH/g）,"pH 
(25oC)",最低成膜温度 (℃),冻融稳定性(-5 °C),羟值（mg KOH/g solids）,羟基含量（%基于固含）,软化点 (oC),VOC,粒径大小 nm,细度,色度 （Gardner),溶剂,包装,产地,样品包装,推荐配方,样品ART
1,default,ED2,30629903,Dispex? ULTRA FA 4488,30629903,Dispex? ULTRA FA 4488,Dispex? ULTRA FA 4488,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,55,universal dispersant for all kinds of pigments,30,"alkylpolyalkoxylate, non ionic",amber liquid,"67,4",,,,99.5,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,50440045
1,default,ED2,30232730,Dispex? ULTRA PA 4550,30232730,Dispex? ULTRA PA 4550,Dispex? ULTRA PA 4550,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,55,HMW dispersing agent and stabilizes the pigment dispersion of inorganic and organic pigments,30,modified polyacrylate,"clear, slightly yellowish liquid",4,,,,50,,,,,,,,,,,1.06,,28,,,,,,,,,,,,25kg  |  180kg  |  ,,"50111403,0,8#50111408,0,5",,50111403 | 50111408
1,default,ED2,30482896,Dispex? ULTRA PA 4560,30482896,Dispex? ULTRA PA 4560,Dispex? ULTRA PA 4560,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,55,HMW dispersing agent and stabilizes the pigment dispersion of inorganic and organic pigments,30,modified polyacrylate,"clear, slightly yellowish liquid",4,,,,40,,,,,,,,,,,1.04,,25,,,,,,,,,,,,25kg  |  180kg  |  ,,"55842114,0,8#55842061,0,5",,55842114 | 55842061
1,default,ED2,30529235,Dispex? ULTRA PX 4275,30529235,Dispex? ULTRA PX 4275,Dispex? ULTRA PX 4275,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,55,polymeric wetting and dispersing agent for high quality aqueous coatings and pigment pastes,30,hydrophilic blockcopolymer in water,"clear, light yellow to amber liquid","67,4,7",,,,37.5,,,,,,,,,,,1.06,,,,,,,,,,,,,,  |  150kg  |  ,,"50365177,0,8#50365149,0,5",,50365177 | 50365149
1,default,ED2,30727295,Dispex? ULTRA PX 4290,30727295,Dispex? ULTRA PX 4290,Dispex? ULTRA PX 4290,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,55,High molecular weight dispersing agent,30,Modified polymer,"Clear, yellowish liquid","67,4,7",,,,40,,,,,,,,,,,1.06,,,,,,,,,,,,,,18kg,,"50637902,0,8#50637901,0,5",,50637902 | 50637901
1,default,ED2,30639802,Dispex? ULTRA PX 4522,30639802,Dispex? ULTRA PX 4522,Dispex? ULTRA PX 4522,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,55,low foaming wetting and dispersing agent,30,Nonionic polymer,"colourless, slightly cloudy liquid",4,,,,100,,,,,1000,,,,,,,,,7,,,,,,,,,,,,,"50440075,0,8#50440074,0,5",,50440075 | 50440074
1,default,ED2,30635913,Dispex? ULTRA PX 4525,30635913,Dispex? ULTRA PX 4525,Dispex? ULTRA PX 4525,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,55,universal dispersant for all kinds of pigments,30,blend of amine- and acid-functional polymers,brownish liquid,4,,,,91,,,,,,,,,,33,1.08,,16,,,,,,,,,,,,,,,,50430398
1,default,ED2,30566525,Dispex? ULTRA PX 4575,30566525,Dispex? ULTRA PX 4575,Dispex? ULTRA PX 4575,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,55,HMW dispersing agent based on controlled free radical polymerization technology (CFRP) excellent performance with inorganic pigments,30,acrylic block copolymer formulation in water,"clear, slightly yellowish liquid","4,7",,,,40,,,,,,,,,,,,,32,,,,,,,,,,,,20kg,,"50284697,0,8#50284696,0,5",,50284697 | 50284696
1,default,ED2,30478348,Dispex? ULTRA PX 4585,30478348,Dispex? ULTRA PX 4585,Dispex? ULTRA PX 4585,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,55,HMW dispersing agent based on controlled free radical polymerization technology (CFRP) ,30,acrylic block copolymer formulation in water,"clear, slightly yellowish liquid","4,7",,,,50,,,,,,,,,,,,,20,,,,,,,,,,,,20kg,,"55351917,0,8#55351864,0,5",,55351917 | 55351864
1,default,ED2,30679599,Efka? FA 4606,30679599,Efka? FA 4606,Efka? FA 4606,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,low-molecular-weight dispersing agent,30,acidic modify polyester,"clear, slightly yellowish liquid",4,,,,51,,,,,,,,,,54,0.97,,,,,,,,,,,,,,18kg  |  190kg  |  ,,"50528591,0,8#50528579,0,5",,50528591 | 50528579
1,default,ED2,30605048,Efka? FA 4608 AN,30605048,Efka? FA 4608 AN,Efka? FA 4608 AN,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,low-molecular-weight dispersing agent for inorganic pigments and extenders,30,hydroxy-functional unsaturated modified carboxylic acid,clear to slightly hazy brownish liquid,"4,7,68",,,,100,,,,,,,,,,,0.95,,85,,,,,,,,,,,,18kg  |  190kg  |  ,,"50377940,0,8#50377939,0,5",,50377940 | 50377939
1,default,ED2,30630458,Efka? FA 4609 AN,30630458,Efka? FA 4609 AN,Efka? FA 4609 AN,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,low-molecular-weight dispersing agent for inorganic pigments (especially TiO2),30,solution of a copolymer with acidic groups,"transparent, slightly yellowish liquid","4,7",,,,52,,,,,,,,,,50,1.03,,,,,,,,,,,,,,20kg  |  200kg  |  ,,"50421580,0,8#50421579,0,5",,50421580 | 50421579
1,default,ED2,30631854,Efka? FA 4610 AN,30631854,Efka? FA 4610 AN,Efka? FA 4610 AN,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,low-molecular-weight dispersing agent for inorganic pigments and extenders,30,solution of a copolymer with acidic groups,"transparent, slightly yellowish liquid","4,68",,,,50,,,,,,,,,,140,1.02,,,,,,,,,,,,,,20kg  |  180kg  |  ,,"50425021,0,8#50425000,0,5",,50425021 | 50425000
1,default,ED2,30675636,Efka? FA 4611,30675636,Efka? FA 4611,Efka? FA 4611,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,low-molecular-weight dispersing agent for inorganic pigments (especially TiO2),30,solution of a copolymer with acidic groups,"transparent, slightly yellowish liquid","4,68",,,,100,,,,,,,,,,129,1.16,,,,,,,,,,,,,,20kg,,"50519029,0,8#50519027,0,5",,50519029 | 50519027
1,default,ED2,30631782,Efka? FA 4620 AN,30631782,Efka? FA 4620 AN,Efka? FA 4620 AN,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,low-molecular-weight dispersing agent for inorganic pigments and extenders,30,solution of a copolymer with acidic groups,clear brownish liquid,"4,7,68",,,,100,,,,,,,,,,290,1.25,,,,,,,,,,,,,,20kg  |  200kg  |  ,,"50424755,0,8#50424756,0,5",,50424755 | 50424756
1,default,ED2,30631603,Efka? FA 4644 AN,30631603,Efka? FA 4644 AN,Efka? FA 4644 AN,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,LMW dispersing agent for inorganic pigments and organophilic bentonites,30,unsaturated polyamide and acid ester salts,"transparent, yellowish liquid",4,,,,52,,,,,,,,,,25,0.94,,16,,,,,,,,,,,,18kg  |  180kg  |  ,,"50424329,0,8#50424328,0,5",,50424329 | 50424328
1,default,ED2,30605041,Efka? FA 4654 AN,30605041,Efka? FA 4654 AN,Efka? FA 4654 AN,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,LMW dispersing agent for inorganic pigments and organophilic bentonites,30,unsaturated polyamide and acid ester salts,"transparent, yellowish liquid",4,,,,52,,,,,,,,,,53,0.89,,51,,,,,,,,,,,,15kg  |  180kg  |  ,,"50378172,0,8#50378175,0,5",,50378172 | 50378175
1,default,ED2,30631871,Efka? FA 4663 AN,30631871,Efka? FA 4663 AN,Efka? FA 4663 AN,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,LMW dispersing agent for inorganic pigments and organophilic bentonites,30,unsaturated polyamide and acid ester salts,"clear, brownish liquid",4,,,,46,,,,,,,,,,56,0.9,,,,,,,,,,,,,,15kg  |  180kg  |  ,,"50424977,0,8#50424974,0,5",,50424977 | 50424974
1,default,ED2,30472104,Efka? FA 4665,30472104,Efka? FA 4665,Efka? FA 4665,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,LMW dispersing agent for inorganic pigments,30,unsaturated carboxylic acid combined with PMDS,"transparent, slightly brownish liquid","4,68",,,,52,,,,,,,,,,120,0.95,,,,,,,,,,,,,,18kg  |  180kg  |  ,,"50111672,0,8#50111676,0,5",,50111672 | 50111676
1,default,ED2,30439726,Efka? FA 4666,30439726,Efka? FA 4666,Efka? FA 4666,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,LMW dispersing agent for inorganic pigments,30,unsaturated carboxylic acid,"transparent, slightly brownish liquid",4,,,,52,,,,,,,,,,140,0.95,,,,,,,,,,,,,,18kg,,,,50115844
1,default,ED2,30566609,Efka? FL 3600,30566609,Efka? FL 3600,Efka? FL 3600,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,"flow and leveling agent, strong reduction of surface tension",33,polymeric fluorocarbon compound,slightly yellowish liquid,"4,7",,,,100,,,,,,,,,,,,,,,,,,,,,,,,,25kg,,"50284755,0,8#50284754,0,5",,50284755 | 50284754
1,default,ED2,30480125,Efka? FL 3670,30480125,Efka? FL 3670,Efka? FL 3670,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,flow and leveling agent,33,fluorocarbon-modified polyacrylate,"slightly hazy, colorless liquid",4,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,20kg,,"55512560,0,8#55512507,0,5",,55512560 | 55512507
1,default,ED2,30648525,Efka? FL 3740 EH,30648525,Efka? FL 3740 EH,Efka? FL 3740 EH,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,Leveling agent with air release properties,33,Copolyacrylate,"Clear, colourless liquid","4,68",,,,100,,,,,,,,,,,,,,,,,,,,,,,,,15kg  |  180kg  |  ,,"50458610,0,8#50458608,0,5",,50458610 | 50458608
1,default,ED2,30531100,Efka? FL 3741,30531100,Efka? FL 3741,Efka? FL 3741,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,Leveling agent with air release properties,33,Copolyacrylate,"Clear, colourless liquid","4,68",,,,100,,,,,,,,,,,,,,,,,,,,,,,,,15kg  |  180kg  |  ,,"50365179,0,8#50286392,0,5",,50365179 | 50286392
1,default,ED2,30743821,Efka? FL 3750,30743821,Efka? FL 3750,Efka? FL 3750,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,Highly compatible - does not cause turbidity nor haze in clear coatings,33,Copolyacrylate,"Clear, colourless liquid",4,,,,98,,,,,10000,,,,,,,,,,,,,,,,,,,,,,"50670652,0,8#50670653,0,5",,50670652 | 50670653
1,default,ED2,30744984,Efka? FL 3755,30744984,Efka? FL 3755,Efka? FL 3755,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,Highly compatible - does not cause turbidity nor haze in clear coatings,33,Copolyacrylate,"Clear, colourless liquid",4,,,,52,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,
1,default,ED2,30562490,Efka? FL 3772,30562490,Efka? FL 3772,Efka? FL 3772,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,flow and leveling agent for aqueous coating system,33,fluorocarbon-modified polyacrylate,"Clear, colourless liquid",4,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,18kg  |  190kg  |  ,,"50276950,0,8#50276947,0,5",,50276950 | 50276947
1,default,ED2,30655263,Efka? FL 3776,30655263,Efka? FL 3776,Efka? FL 3776,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,"flow and leveling agent,prevents cratering",33,fluorocarbon-modified polyacrylate,"Clear, colourless liquid",4,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,18kg  |  190kg  |  ,,"50471951,0,8#50471900,0,5",,50471951 | 50471900
1,default,ED2,30525303,Efka? FL 3777,30525303,Efka? FL 3777,Efka? FL 3777,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,"flow and leveling agent,prevents cratering",33,fluorocarbon-modified polyacrylate,"Clear, colourless liquid","4,68",,,,70,,,,,,,,,,,,,,,,,,,,,,,,,18kg  |  190kg  |  ,,"50189910,0,8#50189907,0,5",,50189910 | 50189907
1,default,ED2,30529313,Efka? IO 6779,30529313,Efka? IO 6779,Efka? IO 6779,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,increase the electric conductivity of industrial coatings,34,80 % solution of tetraalkyl ammonium ethyl sulphate in butanol,yellowish liquid,4,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,18kg,,"50379782,0,8#50379781,0,5",,50379782 | 50379781
1,default,ED2,30472105,Efka? IO 6782,30472105,Efka? IO 6782,Efka? IO 6782,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,increase the electric conductivity,34,"cationic compound, halogen-free",clear yellowish liquid,4,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,18kg,,"50111683,0,8#50111682,0,5",,50111683 | 50111682
1,default,ED2,30712686,Efka? MI 6180,30712686,Efka? MI 6180,Efka? MI 6180,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,activator to wet and stabilize Attagel products in solvent-baed formulations ,34,blend of cationic agents and propylene glycol,clear yellowish liquid,4,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,default,ED2,30472103,Efka? PA 4401,30472103,Efka? PA 4401,Efka? PA 4401,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,polymeric dispersant for stabilizing inorganic and organic pigments,30,modified polyacrylate,"clear, slightly yellowish liquid",4,,,,50,,,,,,,,,,,0.95,,51,,,,,,,,,,,,18kg  |  190kg  |  ,,"50111668,0,8#50111669,0,5",,50111668 | 50111669
1,default,ED2,30529213,Efka? PA 4450,30529213,Efka? PA 4450,Efka? PA 4450,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,polymeric dispersant for stabilizing inorganic and organic pigments,30,carboxyl-functional polymer,clear liquid,4,,,,50,,,,,,,,,,,1.02,,,,,,,,,,,,,,  |  200kg  |  ,,"50365649,0,8",,50365649
1,default,ED2,30634458,Efka? PB 2001 AN,30634458,Efka? PB 2001 AN,Efka? PB 2001 AN,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,silicone-free defoamer for non-aqueous coatings,31,blend of vinyl polymers in organic solvents,clear colorless to slightly yellow liquid,"4,7,68",,,,26,,,,,,,,,,,,,,,,,,,,,,,,,15kg  |  165kg  |  ,,"50427060,0,8#50427059,0,5",,50427060 | 50427059
1,default,ED2,30605159,Efka? PB 2020 AN,30605159,Efka? PB 2020 AN,Efka? PB 2020 AN,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,silicone-free defoamer for non-aqueous coatings,31,"solution of defoaming substances, silicone-free",clear colorless to slightly yellow liquid,"4,7,68",,,,20,,,,,,,,,,,,,,,,,,,,,,,,,15kg  |  150kg  |  ,,"50378168,0,8#50378167,0,5",,50378168 | 50378167
1,default,ED2,30605073,Efka? PB 2720 AN,30605073,Efka? PB 2720 AN,Efka? PB 2720 AN,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,silicone-free defoamer for non-aqueous coatings,31,"solution of defoaming substances, silicone-free",clear colorless to slightly yellow liquid,"4,7,68",,,,40,,,,,,,,,,,,,,,,,,,,,,,,,15kg  |  170kg  |  ,,"50377951,0,8#50377890,0,5",,50377951 | 50377890
1,default,ED2,30640129,Efka? PB 2744,30640129,Efka? PB 2744,Efka? PB 2744,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,silicone-free defoamer for non-aqueous coatings,31,blend of foam destroying substances with silicone,clear colorless to slightly yellow liquid,"4,7,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,20kg,,"50437831,0,8#50437832,0,",,50437831 | 50437832
1,default,ED2,30603945,Efka? PL 5381 AT,30603945,Efka? PL 5381 AT,Efka? PL 5381 AT,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,epoxy plasticizer for the paint industry,34,"soybean oil, epoxidized",light yellow liquid,"4,7,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,200kg,,"50370554,0,8#50370535,0,5",,50370554 | 50370535
1,default,ED2,30535705,Efka? PL 5382,30535705,Efka? PL 5382,Efka? PL 5382,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,epoxy plasticizer for the paint industry,34,"soybean oil, epoxidized",light yellow liquid,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50379786,0,8#50379785,0,5",,50379786 | 50379785
1,default,ED2,30605039,Efka? PU 4010 AN,30605039,Efka? PU 4010 AN,Efka? PU 4010 AN,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,polymeric dispersant for stabilizing inorganic pigments including carbon blacks,30,modified polyurethane,"clear, slightly yellowish liquid","4,68",,,,50,,,,,,,,,,13,0.98,,6,,,,,,,,,,,,18kg  |  190kg  |  ,,"50378171,0,8#50378137,0,5",,50378171 | 50378137
1,default,ED2,30631874,Efka? PU 4015 AN,30631874,Efka? PU 4015 AN,Efka? PU 4015 AN,1,https://basfinchina.1688.com/page/offerlist_98047612.htm?spm=a2615.7691456.autotrace-categoryNavNew.7.5836dc8buyLxDr,56,polymeric dispersant for stabilizing inorganic and organic pigments with strong viscosity depressing properties,30,modified polyurethane,"clear, slightly yellowish liquid",4,,,,49,,,,,,,,,,,1,,10,,,,,,,,,,,,20kg  |  190kg  |  ,,"50425013,0,8#50425012,0,5",,50425013 | 50425012
